"","main_category","state","backers","country","usd_pledged_real","usd_goal_real","date_diff"
"129292",3,0,1,4,45.83,1145.83,30
"129311",8,1,17,22,805,750,10
"129316",7,1,16,22,1610.13,1500,89
"129327",1,0,15,22,21700,4e+07,30
"129342",14,0,0,22,0,10000,30
"129347",5,0,1,2,4.13,4134.62,30
"129354",9,0,4,20,168.94,9320.64,20
"129360",11,1,32,22,1380,1250,36
"129363",11,1,80,22,4156,4000,64
"129369",7,0,9,22,355,11500,30
"129383",7,1,52,22,6736,6500,45
"129386",9,1,1226,22,25623.13,4000,45
"129390",11,1,356,22,15620,5000,50
"129406",11,0,1,22,100,500,56
"129438",7,0,3,10,155.98,21270.56,35
"129440",8,0,0,22,0,565,30
"129468",7,1,140,22,15410,12000,30
"129483",10,1,47,22,4078,4000,30
"129486",3,1,55,22,2071,1000,7
"129495",11,1,130,22,6555,6000,30
"129514",1,1,92,22,15095,15000,30
"129548",1,1,11,22,1042,600,31
"129562",6,3,0,22,0,15000,30
"129569",1,3,1,22,5,6127,60
"129583",7,0,14,22,685,1500,41
"129590",1,1,87,22,5145,5000,48
"129591",5,2,13,5,2592.78,46336.34,30
"129604",7,1,72,22,15126,15000,28
"129617",7,0,4,22,45,2000,9
"129620",13,1,47,22,1791,1000,21
"129633",5,1,574,22,84748,20000,38
"129647",7,1,21,22,3211,3000,26
"129649",6,1,23,22,3012,2500,30
"129678",13,0,0,4,0,6957.33,30
"129684",1,0,1,10,3.14,784.12,45
"129726",6,3,21,22,4682,10000,31
"129733",9,1,635,22,65126,35000,37
"129752",2,1,216,22,17418,15000,30
"129754",7,0,1,10,91.95,53496.5,28
"129762",6,1,27,22,1010,600,19
"129775",6,0,4,22,37,5000,30
"129802",13,0,181,22,21880,60000,35
"129804",1,0,0,22,0,15000,30
"129814",7,1,74,22,3560,3500,40
"129815",8,0,4,22,71,9000,40
"129817",7,3,0,22,0,250000,45
"129825",8,0,0,4,0,354.46,60
"129829",7,1,1054,22,19764.45,5000,30
"129843",8,0,2,22,10,500,60
"129847",7,1,125,22,55486,55000,30
"129867",11,0,60,22,2995,4400,29
"129870",7,0,2,9,23.31,51291.02,30
"129872",8,0,3,22,27,50000,30
"129875",8,0,2,22,150,7000,60
"129879",9,0,11,17,723.58,133599.82,30
"129891",6,1,108,22,4610,500,30
"129906",1,0,8,17,215.64,2230.73,35
"129911",3,0,11,22,116,20000,60
"129941",11,1,140,22,10183,10000,17
"129942",12,0,24,22,1533,10000,30
"129947",7,1,119,22,13818,13000,30
"129966",1,0,0,22,0,20000,30
"129978",5,1,99,22,16754,16000,45
"129992",6,3,27,22,2266,11000,33
"129995",13,1,351,22,7651.01,5000,22
"130023",8,1,14,10,685.76,659.39,30
"130042",8,0,2,22,223,30000,30
"130052",7,1,46,22,1836,1500,25
"130080",3,0,4,22,58,2500,60
"130109",1,1,9,22,900,900,40
"130111",7,0,0,2,0,18730.1,30
"130114",13,1,198,3,13082.88,6138.53,29
"130116",7,1,71,22,7211.7,7000,35
"130145",13,0,3,22,46,5000,30
"130155",10,3,0,22,0,17000,30
"130157",5,3,32,22,22110,6e+05,59
"130159",7,0,2,22,26,10000,30
"130162",13,3,2,22,75,30000,30
"130169",14,0,1,22,5,65000,30
"130171",8,0,3,22,55,5250,30
"130177",3,0,2,16,112.12,4805.13,30
"130210",1,1,28,22,1558,500,50
"130219",13,1,163,22,10750,5000,30
"130230",6,0,1,22,120,45000,30
"130236",13,0,0,22,0,5000,28
"130238",5,1,1576,22,121180,10000,44
"130239",11,1,54,22,3889,3000,31
"130240",5,3,70,22,3413,75000,60
"130242",7,0,0,22,0,425000,30
"130247",13,0,2,22,11,3700,30
"130254",11,1,38,22,1295,1000,60
"130257",6,0,3,10,28.42,1170.24,19
"130273",9,1,61,22,1595,750,30
"130276",6,1,1753,22,72556,5000,37
"130280",14,1,52,22,4641,3000,25
"130288",7,0,5,22,580,150000,35
"130291",7,0,138,22,19227,4e+05,30
"130292",9,1,7372,22,209375.08,50000,30
"130294",8,0,1,22,100,20000,30
"130300",11,1,158,22,15493.01,12000,24
"130303",11,0,60,22,4811,27000,30
"130306",11,0,15,22,500,2500,48
"130312",13,1,69,22,2620,2500,33
"130316",9,3,16,22,110,8000,45
"130327",1,1,150,22,10471,10000,32
"130345",11,0,0,22,0,5000,45
"130353",15,3,1,22,100,2500,23
"130364",11,1,106,22,3416,3000,32
"130411",6,3,1,22,30,7000,30
"130413",8,0,4,22,82,20000,30
"130438",1,0,3,22,185,35000,30
"130442",1,0,67,10,6230.59,10125.56,22
"130461",9,0,11,22,527,22000,30
"130470",15,1,118,22,12772.6,10600,30
"130475",13,0,5,22,540,8000,14
"130486",7,1,72,22,10325,10000,76
"130513",12,0,5,22,150,300,15
"130516",5,3,12,22,762,40000,60
"130523",9,3,0,22,0,20000,35
"130537",7,0,2,10,31.24,74377.09,33
"130551",13,0,47,22,4864,25000,56
"130564",15,3,1,22,1,3000,20
"130576",6,0,1,22,10,3500,30
"130583",7,3,0,22,0,1000,17
"130594",6,0,4,22,356,30000,27
"130596",11,0,0,4,0,11055.83,30
"130607",14,0,1,10,1.3,16217.55,30
"130613",11,1,19,22,635,500,90
"130616",14,0,0,22,0,65480,29
"130617",11,1,31,22,1467,1200,30
"130639",11,1,118,22,6171,6000,30
"130641",11,0,0,22,0,12000,34
"130663",11,1,38,8,911.53,847.12,60
"130671",8,1,131,10,6676.24,1543.28,14
"130679",14,0,0,22,0,7000,29
"130686",5,1,113,22,20030,20000,21
"130689",7,3,1,22,1,75000,26
"130691",3,0,0,22,0,150,60
"130692",8,0,82,22,6912,20000,30
"130699",13,1,80,22,4202,4000,26
"130733",15,1,24,10,1705.72,875.48,30
"130738",7,1,25,22,2135,750,7
"130740",11,0,25,22,979,7500,30
"130755",9,1,680,22,78664,25000,40
"130774",11,1,18,22,3016,3000,45
"130779",11,0,0,22,0,10000,30
"130783",11,0,2,22,6,2000,40
"130790",9,0,10,22,461,110000,60
"130792",5,1,96,22,11001,10500,30
"130803",13,0,2,22,8,3000,30
"130804",7,0,3,22,36,7000,90
"130823",13,0,10,22,121,500,30
"130836",11,1,145,22,7632,2750,33
"130852",11,1,57,22,2865,2500,36
"130855",6,0,4,22,72,1000,30
"130861",13,3,10,22,3116,7500,37
"130903",13,1,16,22,1050.3,1000,60
"130906",5,0,2,22,150,10000,17
"130920",5,1,2327,22,106072.01,20000,60
"130940",11,1,40,22,860,700,30
"130943",5,0,1,22,15,45000,35
"130965",14,0,12,22,167,6000,50
"130975",11,1,85,22,6306,6000,30
"130981",14,3,11,22,739,7750,40
"130982",11,0,11,22,530,3150,21
"130996",14,0,13,22,1066,20000,30
"131008",7,0,19,22,825,5000,21
"131010",5,0,4,22,165,65000,60
"131011",2,1,552,22,15412,3500,30
"131033",14,1,60,22,1901,1200,27
"131053",9,0,4,6,86.02,11170.94,30
"131058",11,1,104,22,5368,5137,30
"131061",13,1,462,22,21317,10000,33
"131086",5,0,18,22,2116,50000,36
"131096",7,1,525,22,22590.02,15000,35
"131109",3,1,54,22,9602,4500,30
"131123",9,0,11,22,360,20000,60
"131127",7,0,21,10,1266.18,23303.87,28
"131130",14,3,7,22,515,58900,30
"131135",6,1,149,22,7419,7000,33
"131140",7,3,10,22,1280,15000,30
"131144",8,0,20,22,1031,5000,32
"131157",7,0,0,22,0,17000,30
"131159",6,1,91,4,12312.78,5696.49,30
"131162",13,0,0,4,0,6435.01,30
"131168",14,0,40,22,3026,50000,30
"131186",1,0,0,16,0,1334.76,30
"131190",7,3,18,22,640,3500,30
"131221",13,3,1,22,15,3750,30
"131232",13,0,96,22,3967,12500,30
"131235",7,3,0,9,0,54804.73,30
"131238",1,3,3,22,100,25000,91
"131255",4,0,0,17,0,10205.19,20
"131257",1,0,16,22,755,1000,59
"131260",9,3,9,22,418,349000,32
"131264",14,1,289,22,21479.7,20000,45
"131319",9,1,49,10,2048.76,1945.02,14
"131329",7,0,9,22,345,40000,25
"131331",9,3,4,22,201,11000,60
"131333",11,1,175,22,10000,8000,30
"131345",14,0,1,22,5,8000,30
"131347",9,0,3,22,69,29900,34
"131352",10,0,5,10,41.36,1531.79,30
"131374",1,1,131,22,7867,5500,30
"131392",2,0,9,10,295.97,657.7,59
"131398",11,1,146,22,8763,7500,31
"131400",12,1,5,22,100,10,25
"131404",6,0,0,22,0,4000,30
"131417",5,3,74,10,4013.29,10569.99,30
"131430",6,1,141,22,11803,10000,30
"131466",6,0,2,18,17.33,38503.99,14
"131479",6,0,7,22,340,10000,45
"131503",13,1,41,22,5035,5000,10
"131508",11,0,15,22,1005,13000,30
"131521",11,0,45,22,1719.01,2500,30
"131525",9,0,724,4,10229.52,26825.06,40
"131526",14,0,2,22,2,250000,60
"131527",11,1,27,22,916,900,32
"131538",11,1,60,22,3640,3000,41
"131540",8,1,789,10,64211.75,61640.12,30
"131550",1,2,5,22,131,580,25
"131555",5,3,14,22,744,38000,30
"131561",9,0,1,4,0.75,33928.98,45
"131589",11,0,15,22,960,1950,20
"131601",14,1,283,2,30370.15,29553.01,30
"131603",11,1,162,22,10475,10000,60
"131605",5,0,25,2,1307.61,7145.41,60
"131618",6,0,4,10,79.67,419.3,20
"131648",14,0,0,22,0,10000,30
"131651",7,0,22,22,3476,6000,31
"131695",13,0,0,22,0,400,30
